Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.338,53.598,53.922,54.253,54.578,54.904,55.301,55.71,60.293,60.817,61.189,61.695,61.674,61.146,62.443,63.7
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,708.565731625965,715.470296470585,789.623811072554,988.241276791846,1133.39326749673,1142.62466252106,1191.45458990968,1325.67248215933,1441.7201725688,1496.08951771242,1610.69641591017,1555.22660476477,1555.60370660749,1672.32657340872,1604.87726954895,1720.47510154506
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.29573393,4.16830397,4.02669907,3.90227985,3.72798991,3.77274442,3.73662829,3.79498792,4.02253723,3.79293942,3.61970162,3.65157914,4.25051928,4.30539274,4.47835922,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.1668292682927,79.3980487804878,79.5307317073171,79.7151219512195,79.9921951219512,80.1126829268293,80.5436585365854,80.5436585365854,81.94,81.8129268292683,81.8087804878049,82.1636585365854,81.5351219512195,81.5168292682927,81.2453658536585,81.6465853658537
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,24271.0020563821,23822.096210932,24256.0192337185,28301.8645937428,32145.5412620217,36383.6600068095,40504.0370977806,44660.0838892281,42314.0615817218,45129.628116623,46539.1761570405,46352.8693445211,43537.839298904,52886.6616372703,56256.8007264015,54220.3285039875
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.24814415,8.62482357,8.85670471,9.01090145,9.06628132,9.03540611,9.32523441,9.42872047,11.06097317,10.93421078,10.94313335,11.05897045,13.02419472,12.41920948,11.23432541,11.22370815
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.378,74.529,74.609,74.639,74.596,74.863,75,75.152,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,87085.0945866141,89888.2611264853,77802.2535658023,80053.9442657031,83865.5540393356,88254.2902486867,82338.7977439023,86449.6749037302,93030.7051447803,99143.5180243123
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.609,46.734,46.84,47.306,47.696,48.207,48.687,49.327,50.999,45.231,52.297,31.53,50.596,40.279,18.818,57.408
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,239.154133726071,237.951702544735,248.639290978403,278.403992150941,303.461321152782,311.950023138687,333.942519903031,380.887048839475,387.176203444318,432.324025684263,455.243962859534,449.228467602439,462.879071294011,492.263142830507,467.359825026238,495.978897288721
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.3808217,4.01043987,4.23633623,4.18572474,4.14367914,4.22857571,4.31108665,4.6338892,5.44402313,6.66541576,10.99526691,7.76140118,8.98555374,9.15270615,9.95509052,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.937,48.306,48.36,48.609,48.687,48.86,48.747,49.21,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,163.121663683369,194.32295331156,219.061391951349,289.087621122168,445.850767157087,838.092107712557,906.897260572747,980.483531485103,861.831767630746,854.46120040098,948.656629871231,893.336441643325,866.947814890409,946.358500208374,966.036468278568,949.333453674592
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.00526953,3.88475776,5.33389902,4.04336071,4.03654861,3.55289602,3.5379293,3.14604688,3.60402751,3.51023412,3.2893219,3.38253808,4.4533143,4.17851543,4.52549791,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.8,79,79.1,79.4,79.8,80.1,80.4,80.6,81.2,81,81.1,81.2,80.9,80.3,81,81.1
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,43479.1940767689,41873.7406146127,44459.7318188977,48570.7796632166,56259.5344226334,57647.1188908006,62745.1006593557,74139.97799443,55947.579811974,55806.3554257428,60784.8125397162,60564.6293993681,56785.9402005039,66915.3963925722,67627.1417347907,74585.5224096294
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.128,77.58,77.84,77.884,78.276,78.459,78.533,78.652,80.295,80.61,80.559,80.324,79.349,78.876,79.176,81.167
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,5052.99245766325,4563.5952986689,4430.84741157984,4773.40177520754,6120.59152055344,7480.32330998636,9318.65655296121,10346.4138184533,13649.8520452803,14879.9086227187,15659.4808675628,14495.716721687,13114.815470545,16206.8325493421,15405.6165774073,17067.0364799154
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.00020742,7.09733105,7.20833778,7.25047779,6.91028595,6.62372065,6.07235622,6.21259642,8.55767059,9.090518,9.15040398,9.29919815,9.68910599,9.68593311,10.06172848,10.09532642
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.288,72.675,73.034,73.385,73.727,74.085,74.404,74.789,77.214,77.235,77.709,77.94,78.019,78.117,78.202,77.953
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,969.199513696287,1065.40597574519,1163.55957673426,1306.97245408557,1530.92726215723,1777.64496828464,2129.25696999613,2734.72709877693,8254.86859320357,8979.67652709856,10085.6638148819,10342.9009524335,10627.4637989619,12887.4357242941,12970.6056414327,12951.1782397043
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.50828123,4.25330067,4.38285255,4.41762781,4.29347467,4.17605019,3.94742203,3.67491412,4.97955608,5.06592178,5.16790485,5.3502779,5.59359741,5.38360548,5.36948681,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.905,71.185,71.537,72.309,72.76,73.156,73.497,73.751,76.228,76.418,76.579,76.793,74.757,72.698,76.508,77.725
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2555.00751039968,2472.99084035833,2428.92969771584,2311.94218760291,2818.57195413044,3456.06610874512,3789.85361217027,4769.926147194,5959.84250367574,6479.53231292429,6816.96818309544,6472.54544924705,5339.68711357943,6222.62164397614,6680.44506854481,7000.83660501046
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.63529348,5.94238281,5.73296547,5.77505445,5.79892111,6.06710577,6.33546638,6.49102163,7.53117037,7.67864323,7.62541389,7.77954912,8.71432114,9.01772404,7.57361269,7.69168758
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.941,59.587,59.723,60.24,60.557,60.883,61.229,61.475,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,633.309032776244,681.163857619963,764.61349832543,959.691049354812,1072.28409029621,1105.78796866788,1138.47908404345,1289.73631056361,1365.48403444497,1423.9248027797,1527.40527125285,1510.23218151592,1519.34665556206,1554.97289190153,1465.479642862,1560.27378476855
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.52074909,6.66054344,6.68822765,6.66024828,6.58576155,6.12670708,5.77341843,5.41753864,4.65263557,5.26807451,4.90318584,5.18044472,5.902421,6.43369246,8.3803854,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.887,52.205,52.371,52.952,53.534,54.001,54.498,54.954,59.081,59.495,59.926,60.242,60.428,60.044,60.979,61.895
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,377.925421481395,142.678142604412,162.38052907429,161.491553524396,180.664764963633,214.539740473519,255.445229568751,294.101615124419,459.765036590388,431.052559128788,518.169626875371,504.00419142286,486.425572682256,595.743074403567,687.738587554685,660.21205238997
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.46594739,2.62310982,2.57012939,3.73353338,4.33564186,3.98558235,4.06210661,3.89384961,4.20027828,4.00057793,3.24127173,3.508039,3.97694445,3.67749357,3.78614616,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.371,55.885,56.414,57.131,57.957,58.73,59.474,60.05,63.911,64.203,64.472,63.152,64.391,64.192,65,65.772
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,1024.30159109181,854.598314408095,905.538135544704,1016.82363412143,1306.10136324599,1799.05158366154,2103.5821381211,2206.47101863414,2093.10728558843,2211.63309874797,2694.43413191427,2488.42466724916,1993.586671931,2516.16255145432,2620.83804267402,2477.97845544866
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.50500846,2.18529987,1.70167828,1.91852403,1.92152369,1.71774101,1.70861316,1.90200174,2.59422994,2.36476016,1.75584984,2.34771276,4.01775074,3.49339676,2.19224548,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.317,77.609,77.939,78.214,78.512,78.877,79.049,79.098,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,3812.75388284924,3985.12984506207,4067.71851429092,4173.14856415514,4431.0117207843,4703.00721784778,5256.59640859159,6137.71199925542,12091.0301606154,12317.0902771304,12590.2493781614,12884.6859951989,12394.0493969492,12838.1185358931,13625.9008491328,16942.0268119375
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.56498718,6.47409868,6.8690877,6.9691925,6.63006067,6.66429663,6.93530846,6.99642611,7.31724358,7.04522991,7.28587723,7.2212491,7.82545757,7.61130476,7.18368196,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.393,51.428,51.544,51.443,51.939,52.432,52.885,53.452,58.814,59.315,59.795,60.274,60.14,60.29,61.562,61.944
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,936.636541348798,924.727294962066,967.815864415991,1111.17135087887,1199.82524528546,1197.74616979415,1230.43056838584,1367.53817722326,1862.59597081287,1964.29930338343,2130.86619381144,2141.76836170115,2179.72934832935,2455.98127641148,2333.37128301259,2591.9659048119
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.00220871,3.98514533,3.92374444,3.95147705,4.02148724,3.96639085,3.92861462,4.19379663,3.32101274,3.24693036,3.0916779,3.18916845,3.62327886,3.76207662,3.6424129,..
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8078048780488,74.5129268292683,74.7173170731707,74.6139024390244,75.520243902439,75.2446341463415,75.8368292682927,75.7056097560976,77.9219512195122,77.7268292682927,77.919512195122,78.2243902439024,77.5243902439024,76.4243902439025,77.5756097560976,78.4731707317073
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,4953.65158789022,5364.83824691607,6219.58164143945,8190.11135193887,9718.97322801967,10443.5278353294,11501.2099669894,13755.8321073292,12820.1653893008,13901.7878144679,15460.3669595491,15563.5987295029,14807.5608543265,17788.7865816658,18465.5414420364,22184.2279304842
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.65291882,7.17128897,6.14294004,6.29590559,6.50386047,6.83877182,6.90203142,7.38673019,6.68087435,6.61199808,6.69267464,6.7431674,7.64949179,8.01351929,7.21545315,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.922,76.429,76.766,77.405,77.326,77.54,77.406,77.55,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2751.3817714814,2842.96704310394,3005.21104247868,3202.78109865637,3399.21962893402,3786.33799225291,4329.98265964383,4807.43888960684,8110.55874283616,8610.60829605429,8911.46205998726,9232.26115935183,9605.27914559614,..,..,..
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.58189821,6.9820981,7.11481619,7.10295439,6.83178711,8.75525475,8.2719059,10.9674921,12.21769619,11.47201538,11.01842499,11.08501148,12.48641968,13.78727913,11.78683186,..
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.283,73.36,73.472,73.603,73.735,73.873,73.978,74.137,76.322,76.423,76.493,76.492,76.501,75.686,76.729,76.8
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,15841.2612359949,16609.8454536485,16723.6925253468,16695.7351137757,16671.3403391655,17032.3356620744,17400.1637780186,18005.7165850772,18944.0962772875,18938.2440965187,19119.1244887029,19220.6865793075,16299.8134349902,17795.5826616182,20057.1404747175,21217.8110321785
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.9,78.185,78.758,78.908,79.007,79.198,79.456,79.798,81.534,81.543,81.556,81.454,81.23,80.573,80.434,81.648
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,14388.3525390625,14821.44921875,16093.2158203125,20252.24609375,23792.619140625,24959.26171875,26729.28125,31244.87890625,24280.056640625,26247.44921875,29120.375,29227.173828125,28130.341796875,32937.83984375,33231.04296875,36623.69140625
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30800056,5.33940458,5.61565971,5.63568783,5.40558147,5.43580961,5.46357489,5.35744858,6.65254688,6.62192535,6.82599831,7.06576538,8.76033878,9.47552109,8.87060547,..
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9682926829268,75.1731707317073,75.2219512195122,75.1707317073171,75.7219512195122,75.9243902439025,76.5243902439024,76.7243902439025,79.0268292682927,78.9780487804878,79.0292682926829,79.2292682926829,78.2268292682927,77.2219512195122,78.9292682926829,79.8780487804878
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6062.92152842793,6669.07494847497,8101.26018588111,9852.45677945801,11782.5546676117,13442.4916284309,15259.0788162004,18452.6532812196,18753.9686718096,20913.197632212,23705.9329811299,24062.7190013343,23472.8915454417,27696.4619527544,28282.2236715857,31761.5944102491
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70103025,5.86295414,6.17736149,6.52412462,6.35071039,6.34086704,6.16380167,5.98578405,7.3930459,7.33911419,7.46030998,7.61342955,9.15721989,9.45247459,8.79904652,8.53962803
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.5926829268293,76.7926829268293,76.8951219512195,77.1439024390244,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,80.8536585365854,81.1024390243903,80.9536585365854,81.4512195121951,81.6024390243903,81.4048780487805,81.3048780487805,81.8536585365854
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,30722.0251837567,30768.4775471112,33257.1622586509,40519.0974905924,46625.050098011,48925.8076698784,52119.1787984282,58631.6566433635,54500.9260410217,57521.5514992225,61324.7665045565,59404.2663247723,60985.4885601514,69340.7334922138,67781.0940939514,68043.5466971243
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.10438347,8.44832516,8.70251179,8.9036293,9.00743198,9.0905695,9.16879559,9.3251543,10.25162029,10.09825516,10.09764194,10.1524353,10.71854591,10.74728584,9.4758625,9.41784573
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.734,57.506,57.824,58.041,58.103,58.548,58.962,59.362,63.335,63.71,64.105,64.381,64.2,63.83,65.54,65.987
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,737.612183644052,742.133791107063,743.013270420348,764.634465224597,806.261652944964,844.4483573908,898.464628136774,969.573220191902,2510.4300076241,2618.95521147369,2718.08338799203,2837.16902340932,2844.88810647853,3025.91126413549,3133.25779772463,3381.29779710722
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.39641857,3.1960845,3.75243783,4.27048731,3.53544688,3.80321956,4.21972466,4.05262756,2.7416594,2.46857476,2.51871514,2.40641236,2.32228446,2.88669515,2.49675012,..
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.715,71.862,71.927,71.942,71.987,72.016,72.007,71.901,71.189,68.62,71.378,71.305,71.269,69.832,71.081,71.132
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,4867.39896323759,5527.51527300496,5488.02784969357,5447.44011496284,5778.83306546506,5695.22442394675,6055.78109574854,6459.03503689609,8802.56172041363,8224.64896571414,9215.3085405645,9491.14995962374,7827.74842680426,8376.40414141113,9323.66089490562,9912.96212766668
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.32374382,4.64501858,4.6531105,4.84617901,4.74520159,4.97772503,4.78092194,4.79109955,5.12308073,5.46245432,6.18495989,5.16903925,6.12651205,6.31661367,6.31969738,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.365,70.553,70.719,70.856,70.73,71.043,71.054,71.097,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2831.45883638033,2935.89367312668,3065.60329524196,2383.26171780393,2451.69161616569,3878.31206735244,4055.14270347371,4649.64558875814,7160.44200982307,7412.71571571512,7882.98221584944,8183.01623600375,7135.22273255899,8527.0754858205,10104.2449349081,10630.431743829
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.88427496,4.88183308,4.98649025,4.38888264,4.2877388,4.35391188,3.99365425,4.08935308,4.57663107,4.49336958,4.12601566,4.23948717,4.93967104,4.91807747,4.57254791,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.09,72.571,73.164,73.632,73.868,73.909,74.01,74.226,76.094,76.22,77.248,77.286,72.004,72.746,76.577,77.392
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,1382.23421759909,1791.30359685037,2059.1585535974,2315.62215223014,2586.20914663347,2909.02606014388,3243.67010359339,3478.92488770671,5917.63771271481,6233.32244797718,6303.91886658338,6205.05765246766,5463.64515348598,6061.32350181711,6515.58528418336,6737.84748379638
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.4825685,3.97254419,4.72293711,5.70121288,5.790411,5.76793766,5.84506655,5.55722475,7.58817482,7.52484131,7.83214045,7.80768251,8.6576252,8.20646191,7.53457022,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.332,67.612,67.846,68.045,68.211,68.355,68.493,68.627,70.437,70.709,70.974,71.213,69.79,68.976,71.01,71.633
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1366.09274372613,1295.1374184163,1116.82884626213,1031.27556291284,991.255689145253,1105.53920713903,1298.97900203124,1547.74170735909,3270.6287768197,2395.10333299491,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3456.78968456253
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.92244291,5.40030336,5.5107379,5.2242527,4.85732365,4.92229176,4.84190083,4.44493246,5.07462406,5.34661913,4.74892998,4.5994668,4.15384626,4.60955143,4.70438385,..
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.711,67.965,68.526,68.792,69.295,69.336,69.612,69.82,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099
